GAP,(h0-h1)/rd,h0+h1,h2,rs,w0,w1,rd
0.201619155,0.8070376077,63.8246547128,0.0426273156,83.4393841952,33.9699481915,34.3395029913,2.7121443708
0.1818090618,1.1999855867,63.3619864488,0.1655204213,50,32.895775748,33.6127595499,2.8104743697
0.3445468101,1.1999990079,62.3569218806,1,50,32.3980598241,33,2.0990498599
0.1787297011,0.8000007499,65.4604811289,0.852262067,76.103601484,32.8272807669,33.0007941683,2.1735509148
0.2426115621,0.8654168434,60.8504058372,0.0591266417,196.9719960097,34.2979816784,41.7885364459,2.81858607
0.1854241182,0.8000011898,63.7678069337,0.991521343,50,33.2651640804,37.2632827018,2
0.2102113773,1.0496828997,62.9472989298,0.2349380927,196.6288905171,33.4692788603,38.2556727078,2.0060822251
0.222140831,0.8000000057,62.6367987737,0.1862618026,147.3580957858,34.4093363757,34.7384943031,2.6874199054
0.1765142511,0.8867812296,64.035244211,0.7983901921,70.8904114671,32.6527603913,35.3425849994,2.0397549699
0.2054220047,1.1999991102,61.4994288926,0.3910396383,50,33.4120819364,35.8931186969,2.7453304778
0.2265468595,1.1999905733,58.7558975258,0.8110074589,116.7826553825,33.7859984716,35.716880149,2.3703070485
0.2165636058,1.1999978971,59.5199789382,0.5494154242,187.3342744282,33.6945499144,35.0299037685,2.5477442906
0.2214387331,0.8000001609,61.6173572978,0.0347653433,140.3685057072,34.1922487714,36.5274321682,2.8290792446
0.211888814,0.8000017177,64.9305407211,0.0427345679,112.5453743255,33.1445002651,35.2711293582,2.9206894319
0.1359593855,0.9816502903,66.3966994194,0.3166720529,50,32.1849588594,33,2
0.2049515847,1.1999976968,63.3194193197,0.2399218291,70.0020308586,33.4206914778,35.4048206613,2.7349093966
0.3975576906,0.8000020036,66.1859265734,0.1809200253,200,30,38.6559705116,2.7175849772
0.2901893776,1.1999995656,60.4148418882,0.7606978286,135.9533551353,34.6404899268,39.9305910117,2.9768469562
0.1667711733,0.8787607135,65.0665587853,0.7951350047,53.8339138959,32.5033132984,34.4348136941,2.1078541322
0.1507915145,0.8000000048,66.4324702833,0,50,32.0535386302,34.7248406174,2.4094121314
0.1426677517,0.8000126089,65.605352595,0.6366302404,50,32.132688613,33.1817326616,2.0507050975
0.2586488776,1.1999978149,59.907729571,0.5522958932,164.248424755,33.3041785926,42,2.1581276435
0.1931333618,1.199999995,60.9742884242,0.5934263876,84.8997827053,33.6426060748,36.9147206697,2
0.3133501252,0.8514859935,66.2260213371,0.9582263637,166.6347566789,34.8330232574,33.1853420526,2.0313381081
0.1733875388,0.8000000612,66.6457449515,0.7313898266,105.6204408149,32.7009645338,33.2310075562,2.1428186466
0.1864316609,0.8000000222,62.6367169803,0.0007280483,161.6034437056,34.1531906479,34.9082375685,2.0436294201
0.2276795804,0.800000245,61.1008325465,0,87.7185714602,33.8117919814,40.1280507272,2.8430814296
0.2412166068,1.1999888901,65.6238206745,0.2603100723,200,32.2520910021,39.2177445713,2.2068627498
0.3285412996,0.80000002,66.3228445436,0.7181743404,118.6726779139,30,35.004226781,2.5464442567
0.1970272703,1.1999997456,65.3067226319,0.4814367921,74.3131741905,33.2824166242,38.6916578733,2.5443983461
0.1817520706,0.800000001,66.7599999981,1,81.1091425107,33.2302809874,33.4407637526,2
0.1731493099,1.1998916977,63.5365725496,0.4535618047,50,32.5628305748,33.024522443,2.5005951861
0.1583137235,0.9186918827,63.5457508013,0.6383936413,50,32.3120840471,34.2927011155,2
0.15496147,0.8000009321,66.7599981358,0,50,32.9545826263,37.0956719619,2
0.1987626021,0.8321202237,65.0817439681,0.0565555014,169.5182196771,34.2729710305,33.6361562291,2.291339373
0.1805326575,0.8000008741,63.8817937446,0,81.5954429125,33.8081765054,34.9856547839,2
0.1835119346,0.8000016283,60.1805844477,0.6486505479,62.7674572115,33.5323451965,33.6961182511,2.0695168325
0.1468477809,0.8000039684,66.6014199294,0,50,32.6942374962,33,2.1982141841
0.1641285535,1.1999981642,63.1806850507,0.3470204723,50,32.516188703,35.4552989703,2.0657837848
0.2074573655,0.8000000694,60.6778099885,0.2473892593,53.8066244596,33.7950731521,39.780138458,2.3733265266
0.2240944234,0.9414209007,60.6672327944,0.1778864567,50,33.6780539153,42,2.6152697977
0.1833321595,1.1160868585,64.9405103202,0.0923460502,62.259666321,32.4053423296,33.1919945353,2.8575356909
0.1668640248,0.8000058441,63.4958495795,0.4159200333,50,32.7756224805,34.9830216302,2.217526305
0.2334169768,0.8000002675,62.5059792854,0.0958686311,53.8108483224,34.1844743533,33.3363250001,3
0.2792423393,1.1223442332,57,1,111.5439827188,34.2858880219,42,2.6729767136
0.160097851,0.8000002807,66.3327553629,0.8972090769,54.9253473649,32.2927662209,34.2204173167,2.0075568679
0.2606658114,0.800000699,59.4147862315,0.568256244,200,34.19353251,34.3937503487,2.7873903685
0.1986999454,0.9833585974,61.5588219176,0.8871248924,56.0085116471,33.1953705345,38.0321103906,2.0066459993
0.1881175107,1.1999761183,65.0890501249,0.1246062386,200,32.611816819,33,2.7258458109
0.3806820553,0.8000001315,57.645427259,0.6133737172,130.5651423919,35.3768309651,41.2171611987,2.9432154427
0.2196570884,1.1294735138,63.325842903,0.8381357264,173.7937446926,32.9701532129,36.359648982,2.3329257362
0.1950861624,0.8000080636,63.1335481761,0,200,34.3095448601,33,2.5535928536
0.2291538006,1.1451620259,60.7400976579,0.9709137665,185.0179262375,32.8747578467,33.4646472853,2.7018320011
0.1950004724,1.1999960491,60.5270661339,0.162953719,165.93788187,33.7991855453,38.3541124318,2.0104262731
0.1856867335,0.8455418336,63.7895477768,0.4752785572,51.1878018538,32.2507462806,33.2890457318,2.8008862783
0.1716035888,1.0317813848,66.1218173753,0.4697737318,89.4920255346,32.8085018055,35.7444467531,2.0060069568
0.2387133131,1.1999988717,64.6855360537,0.5391887017,174.051013078,31.7381236791,34.0890194142,2.9916504073
0.2625622245,1.1499151061,57.2726759089,0.8741790802,130.1420595257,33.9617077291,34.2371560061,2.7004315195
0.2722301884,0.800002943,58.0884558171,0.5828716698,184.7457284378,34.156898008,40.2147136294,2.3925206629
0.2681185195,0.8000010669,58.2001023764,0.6023897264,103.2478425447,34.4014317736,39.066759723,2.6518107907
0.1744561591,0.8826433179,65.8264798073,0.0610196748,58.3988531064,33.0031380395,37.8193831607,2.0129775519
0.2557066795,0.9159299383,64.5163354534,0.9944044124,199.130452797,34.0353709103,36.0497972306,2.9900261383
0.1959845074,0.8000010975,65.9633436852,0.879455824,63.853609932,31.3722578662,33.0663172827,2.9958162838
0.1724310802,1.1999983276,61.8272104253,0.5926440289,73.2710299118,33.0955883817,34.3779908792,2.1104917184
0.3144909209,1.1999984351,57,0.28371881,200,34.8941401778,42,2.5000032602
0.234516582,1.1882596206,57.4893149445,0.6684264039,58.0169080132,34.0837163834,33.0373974241,2.3382849865
0.2372864386,1.1999830598,58.686544512,0.7335338947,83.7243372011,34.0102616587,33,2.4948947855
0.1890219021,0.8000057713,62.6058406033,0.2525515871,156.9852920979,33.6122937061,36.4581615957,2.004774914
0.2029713595,0.8000023573,66.5703354297,1,107.3554434137,33.1834914091,35.0200912165,2.2370741212
0.1738580224,1.1999964125,65.4513120991,0.8328851895,69.3432042159,32.6638777142,33.3745122264,2.3245729378
0.2018889349,1.1999978042,65.0654778851,0.6797165596,50,33.5081565867,36.6789080396,2.7454401194
0.2047810198,1.1999881788,64.2841222741,1,50,33.5886734637,38.3237796394,2.3355467119
0.1784628232,1.1999777743,61.6175723588,0.1411632515,103.618493572,34.0181540473,33.0097662774,2
0.2519915978,1.1999989069,61.1309659476,1,102.0122973831,33.5536624644,42,2.7044363478
0.1433012251,1.1999963888,64.1044283987,0,50,33.0611822458,34.0814414896,2.0742564902
0.2122589808,0.9643362902,64.4026615759,0.6584049027,50.9050489302,33.3258827116,41.957975261,2.9024232519
0.1832491338,1.1999981009,61.4725066576,0.2295718214,69.5397140243,34.024885819,33.3994887281,2.008145758
0.1368107536,0.800002511,66.4721724799,0.2680901673,50,32.2303899668,34.5120932066,2.001334263
0.2819553423,0.8000074711,60.5584123106,0.8672152061,200,33.8168559899,42,2.5821520732
0.2038541448,1.1500241638,65.6740582751,0.5841327697,60.4583728583,30.4087935617,33.2102374943,2.2798577931
0.1675953659,0.8350510907,65.6239987731,0.0051289508,52.5678729785,31.9160570951,33.1035755972,2.8985947161
0.1753427669,0.8000040555,66.4405983415,0.2911020647,139.5078241632,32.8524154726,33.1303892104,2.3992399105
0.1773459737,0.8000037594,63.0441732748,0.0650563984,50,33.6488256697,33.415178248,2.2166026925
0.1487015687,1.1999989751,65.8752470835,0.5626588585,52.3825706283,31.9775418223,33.1747892543,2.0706291989
0.1848137324,0.8000133224,64.2678997437,0,90.6053707532,34.0522143072,33,2.2028492733
0.2014457442,0.8000048479,66.396415169,0,142.6345755657,33.5388815975,37.5998587615,2.3859525599
0.2509108199,0.8000057798,58.6312588525,0.9128530013,50,34.0480384877,34.8800736568,2.6450072638
0.1463852967,1.1375286567,65.9328427405,0,50,32.6691260844,35.0149351493,2.1337108699
0.3101863363,1.1999998728,57,0.8467037737,200,34.6568423022,42,2.5000002651
0.180119144,0.8689273596,61.9985790323,0.0859584158,50.677778464,33.9320971493,36.522180445,2.4940030835
0.2968427454,1.0773035433,57.3848691348,0.7683074234,185.977240181,34.6568286785,41.4183674325,2.8680508373
0.1555462059,0.8941860085,64.8974169174,0,50,33.0803910382,34.5891249121,2.204499392
0.2953445152,0.8419902673,60.6281156257,0.5843569565,185.7092900838,34.7459324993,41.9220249533,2.9550810271
0.181825528,0.8554590986,65.6970995721,0.1176633727,197.936389123,33.6767935274,33.2401039867,2.0107295061
0.2552109896,0.8000017592,65.8383280054,0.8926644737,200,31.5703727911,34.3298541195,3
0.1994699359,0.8000002191,64.7136645199,1,77.4111900836,33.097332347,33,2.5051998588
0.2062793291,1.1999964815,60.3120509483,0.2920639433,132.4162287005,34.3131627804,35.7787602488,2
0.2090065923,0.8000000319,66.7599999362,0,125.1206969337,34.2704370002,39.8813368186,2
0.2026405867,1.1999954048,60.7962692756,0.283049165,200,33.9475822043,35.6397443141,2.1530355268
0.1907482206,0.8000006417,62.5379645117,0,65.0720549985,33.9140418267,38.1858937131,2.3359872847
0.1551646186,1.1999999149,63.2257689375,0,50,33.4642016324,33,2
0.2927105402,1,57,0.4925633902,50,34.8313209481,33,3
0.1781631288,1.1999965033,64.4085264959,0.4474353425,50,32.2773547838,34.2831379321,2.5706326222
0.1780027445,1.1999999736,63.4534590411,0,50,33.7641908129,33,2.4713823429
0.2952247388,0.8000030074,58.3884543271,0.7333562595,153.1765707253,34.4035850121,42,2.5213023213
0.1664751967,1.1847656702,61.0559173936,0.0171531918,53.2181506622,33.6871431872,37.3810411624,2.1451885572
0.241680294,1.1999985366,59.1795529565,0.4151548107,50,34.1182071566,33,2.8747428285
0.25989596,1,57,1,50,34.1726671214,42,3
0.2102699706,0.8000021969,64.3919370528,0.4074249608,147.0297579391,33.1049249563,39.098997569,2.1907728338
0.1480174849,1.1999699764,64.9979247011,0.1739592546,50,32.3264982465,34.4772977291,2.1629817629
0.224381791,1.0491799419,64.2204635003,0.9317030413,147.9543624404,33.567205073,38.8402266329,2.0282564492
0.2048313824,0.8990857912,64.312384751,0.9637503395,53.2410701561,32.2228020126,33.1059634709,2.8756623148
0.2458376226,1.1055154814,61.6423037091,0.8217347608,82.638344576,34.0398354592,38.3443034517,2.9723637017
0.1560211974,1.1999644486,61.1718731342,0.1815070581,50,33.452982483,35.4320311095,2.089493762
0.2341953477,0.8000158825,62.6021093141,0,168.1940227576,33.9624842845,39.5937507098,3
0.2264283848,0.941323909,59.5835913148,0.2533050397,65.2638299337,34.579146038,33.6876488196,2.016457821
0.1793168761,1.1999998458,61.8527691052,0,78.5849742336,33.8164204015,38.9428188446,2
0.1727692089,1.1999978907,61.5272310274,0.7282621432,50,33.0575474185,35.7163747395,2
0.1779303221,1.18524446,61.7200930784,0.0165928746,58.3001332533,34.1733090524,33.776748432,2.1696346086
0.2320938821,1.1999989535,59.6440899526,0.109002283,50,34.4640429699,36.554069643,3
0.1651718974,1.199997769,62.5580447008,0.149199196,56.9758561485,33.3634799834,37.0531945347,2.1090555973
0.2235112647,0.8000003909,59.8185419317,0.2725108752,50,34.1264998017,37.1572369882,2.8585972132
0.2365012321,0.8000074025,64.8597506785,1,138.9262084889,33.1618295301,35.3022253538,3
0.1851902408,0.8000008557,65.3320993768,0.0368900679,103.1119219544,33.8275791536,33,2.4480703185
0.1516051576,0.8000187631,66.7599624737,0.5542142756,50,31.8985965606,34.2728378894,2
0.1896775079,0.8000024727,66.1447370719,1,50,32.7464397509,34.8306161282,2.7690701011
0.2389858417,1.1094460858,60.3031358804,0.0084208639,66.6854098228,34.7315915079,33.4023725949,2.7816169137
0.2234638184,1.1999990282,57.9575105173,0.7323636497,50,33.6774876357,41.1156239892,2.3056348252
0.2086462624,1.1999999689,61.1825974934,0.0926916724,50,34.0265406684,34.505168951,2.7978836856
0.1460804954,1.1999894195,65.9600211611,0.2530728353,61.7182887658,32.6238539252,33.4805107985,2
0.123686726,1.0232335732,66.1674311525,0.2360488109,50,32.2761532181,34.2353421211,2
0.2314953283,1.1252509175,57.9299090721,0.8399682835,111.4929214444,34.0594333512,33.7825503907,2.0044279246
0.1920097323,1.1999967013,65.714209112,0,172.5384353952,33.1740038633,38.6068326459,2.2048318009
0.1920908869,0.8000000602,65.9751832597,0.2670600819,119.570988107,32.2476091365,33,2.7256218979
0.2233770087,1.115264872,59.2501897543,0.5370074071,134.4868013738,33.8828504627,36.1837631697,2.0065931595
0.2619042412,1.1999980901,57.1482314186,0.5741382664,116.5924529805,34.7211134759,33.0606433437,2.4047207962
0.2403411648,1.199999584,58.1931843397,0.7942879929,104.6604040919,33.8439484158,38.9019960591,2
0.2198383093,1.1999990026,62.3827945741,0,164.4809156544,34.2455580006,35.3944140213,2.7419424638
0.2527692944,1.0216269821,63.5424882789,0.9875852268,198.6947757618,33.0716734585,41.9883386562,2.0071714827
0.1922940371,1.1999981021,62.6440460578,0,50,32.9279618781,34.8917278061,3
0.2187476522,1.19999998,58.5629412442,0.6273665876,116.4949897192,34.1956445124,33.0500675857,2.0695364655
0.2097491047,0.8430321694,63.1841458279,0.9992172071,53.469655387,33.2987032821,39.4971414799,2.2764297328
0.1290119337,1.0464355003,66.0942777543,0.218131817,50,32.2891287605,34.4885756328,2
0.2886970243,0.8164356308,62.3303555009,0.9741980712,173.0098362126,33.909277995,41.5906162193,2.9902829944
0.1707787708,1.1999965841,61.5286750797,0.0029454736,71.197090471,33.8523411574,35.7026055667,2
0.2979430694,0.8000000008,58.1645097319,1,120.7260130439,34.7138288384,39.8844842187,3
0.2518810221,1.1999964413,58.4487163818,0.2779601664,136.500002358,34.7292824291,33,2.9388976566
0.1726991318,1.1999997001,60.0896646102,0.322006885,50,33.7686860298,33,2
0.1809391048,1.1999945946,61.2957459767,0.0765129874,195.6283272207,33.5843991509,35.9543819722,2
0.2298945476,1.1999999333,63.6134630915,0.060695896,72.9523644927,32.6582130745,42,3
0.2530602126,1.1752038468,60.6770569194,0.0576347187,145.6462820117,34.46342442,33.5797022384,2.9977782661
0.3083250995,1.1999998807,58.6004278672,0.1453364437,73.8846805368,35.1116724008,33,3
0.1860444079,0.8571555593,61.4618380113,0,50,34.2693148773,33,2
0.1435203461,1.0450222931,66.2401022647,0.2335475519,50,32.2592700226,34.2838328205,2
0.1931330155,1.1999994136,60.9539089987,0.0028326176,50,34.144338346,35.9411654614,2.3049311415
0.1490185367,0.8000052405,66.5175018283,0,50,32.9291274882,36.7303403059,2.3031076279
0.1425170301,0.9835924541,65.8081249284,0.2029814906,50,32.3357529082,34.4413966536,2
0.1715821858,1.1999954536,62.1069813982,0,127.5529111396,33.7972396188,36.3976383083,2
0.132173531,1.0713354228,65.6474526339,0.4626058823,50,32.1829098035,33,2
0.2846460818,1,57,0.6990434095,135.7592172631,34.7126582345,33,3
0.188579285,0.9787318453,61.2577180851,0,50,33.5882173132,38.3076132346,2.6847483426
0.2467771214,0.8816562454,60.4338436418,0.4329780246,130.7210038485,34.2313268266,33,3
0.1843444433,0.8000050734,66.4257776971,0.3264502942,50,33.0777966186,39.5041912992,2.4177625459
0.1745962287,0.8000143514,61.5891616521,0.4486431988,62.8294045503,33.5234089049,33,2
0.1561141351,1.1999972761,62.230911975,0,50,33.5836126429,35.78533492,2
0.1204585427,1.04304454,66.2739109199,0.3941862933,50,32.1386484086,33,2
0.1346025698,1.0289702444,66.3020595112,0.3928090029,50,32.1196010861,33,2
0.128880374,1.0506906281,66.2586187437,0.3945823467,50,32.1397880932,33,2
0.1393823027,0.8000125467,66.3200573822,0.2696000775,50,31.7509855088,33.6428620948,2.1435067652
0.2380530849,1.0221392863,66.0986059265,0.3914352687,139.8832971101,32.6140514033,41.4172556719,2.020179391
0.2049741083,1.1999835556,60.3173926484,0.2102124268,60.1646625477,33.7242520021,38.7497857364,2.6090173688
0.1418077487,0.8000059445,66.759988111,0.274794144,80.8078452504,32.6697867055,33.7703916511,2
0.1696837816,0.8090881364,61.8621522501,0.0968139314,50,33.5791478683,36.6936735054,2.1025807271
0.1890324234,1.1999962588,65.9277661701,0.4029499887,144.8694855211,32.6787604551,35.7505671161,2.0001428511
0.5377081712,1.1999996349,57.6000007302,0.79132474,59.0108981511,34.2057411647,33,2
0.1940095924,1.084588041,59.9928064365,0.3874216743,50,33.8031305543,34.0056779122,2.1940683209
0.1888919418,0.8549097299,66.326000704,0.0996671416,52.1554417016,33.7204748108,41.3468512018,2.3137303911
0.2815863682,1.1999985754,57.3058273655,0.9305420822,134.2158213297,34.6225620026,36.3025203535,2.2451465275
0.1668009446,0.800019647,66.1674224773,0.3289005915,50,31.5890439485,33,2.3771643922
0.2300954918,1.0577186004,57.9984924278,0.7659124614,101.3326721157,34.1156522488,34.9022091761,2.1672173338
0.1463783646,1.1999973741,65.6604745859,0,50,32.7463658301,33.5027088812,2.2496094344
0.1554430699,0.8000447035,66.7598241991,1,50,32.3507415616,33,2.0001079864
0.1406160369,0.8000078393,66.5745391789,0.1661558815,50,32.3428449646,33.7279068586,2.1603121058
0.2622914306,1.092134688,58.1610067154,0.957044191,122.9411210185,34.3866780686,33.3326488823,2.396448089
0.1747107657,0.8000024368,64.4332626996,0.0152587827,50,32.7398130441,33.8293819639,2.9928489838
0.2070653772,1.1732840833,61.1777757817,0.5421554719,180.0148983059,33.911754987,37.0153672934,2.1113776731
0.1318806557,0.9717919718,66.4164160563,0.3613336671,50,32.1212419231,33.3904432692,2
0.2072779947,1.1999959696,61.0692361238,0.0788152465,199.3511476123,33.6322813593,33,2.7614303706
